surah_number,surah_name,ayat_number,text,source_status,publishable
4,Nisa,11,"Alla size (miras meselesinde) perzentleriňiz barada (şeýle) wesýet (emir) edýär: oglan üçin iki gyzyň paýy ýaly möçber bardyr. Eger olar (perzentler) ikiden köp gyz bolup (oglan bolmasa), terekäniň üçden ikisi olaryňkydyr. (Eger gyz) ýeke bolsa, onda (terekäniň) ýarysy onuňkydyr. Eger onuň (ýogalanyň) perzendi bar bolsa, onuň terekesinden ene-atanyň her haýsyna altydan bir paý düşer. Eger perzendi ýok bolup, mirasdüşer ene-ata bolsa, enesine üçden bir paý düşer (galany atanyňkydyr). Eger onuň (ýogalanyň) doganlary bar bolsa, onda altydan bir paý enäniňkidir.",OK,True
4,Nisa,12,"Eger (ýogalan) aýallaryňyzyň çagalary ýok bolsa, onuň (ýogalan aýalyň) wesýeti (berjaý edilensoň) ýada bergileri tölenenden soň, terekesiniň ýarysy siziňkidir (äriniňkidir). Eger çagalary bar bolsa, onda terekäniň dörtden biri siziňkidir. Siziň (äriniň) hem çagaňyz ýok bolsa, onuň (ýogalan erkegiň) wesýeti (berjaý edilensoň) ýada bergileri tölenenden soň, terekesiniň dörtden biri aýalyňyzyňkydyr. Eger çagaňyz bar bolsa, terekäniň sekizden biri olaryňkydyr (aýallaryňkydyr). Eger miras galdyran erkek ýa-da aýal, çagasyz ýa-da ene-atasyz kişi bolup, onuň hem diňe (enebir) erkek ýa-da gyz dogany bar bolsa, olaryň her haýsyna altydan bir paý bardyr. Eger olaryň sany mundan köp bolsa, onda olar onuň (ýogalan",OK,True
4,Nisa,13,"Ine, bular Allanyň goýan çäkleridir. Kim Alla we Onuň ilçisine boýun bolsa, Alla ony aşagyndan derýalar akýan jennetlere ýerleşdirer. Olar ol ýerde ebedi galarlar. Ine, bu (iň) uly üstünlikdir.",OK,True
4,Nisa,14,"Kim Alla we Onuň ilçisine garşy çykyp, Onuň (Allanyň) çäklerinden geçse, Ol (Alla) ony ebedi galmak üçin oda salar. Oňa ryswa ediji azap bardyr.",OK,True
4,Nisa,15,"Zyna eden aýallaryňyz hakda araňyzdan dört şaýat talap ediň! Eger (dört kişi) şaýatlyk etseler, olary (zyna edeni) ajaly ýetýänçä ýa-da Alla özlerine bir ýol görkezýänçä öýüň içinde saklaň!",OK,True
4,Nisa,16,"Araňyzda ony (zynany) eden her iki tarapa-da temmi beriň (gamçy uruň)! Eger toba edip, ýagdaýlaryny düzetseler, olara (jeza bermegi) ýatyryň! Takyk, Alla tobalary kabul edýändir, Rehim-şepagatlydyr.",OK,True
4,Nisa,17,"Allanyň ýanynda (kabul ediljek) toba, ýalňyşyp erbetlik edip, soň gysga wagtyň içinde (puşman edenleriň) eden tobasydyr. Ine, Alla olaryň tobalaryny kabul eder. Alla (ähli zady) bilýändir, hikmet eýesidir.",OK,True
4,Nisa,18,"(Ýogsa) erbetlik baryny edip, soň hem biriniň başyna ajal gelende: «Çyndan hem men şu wagt toba etdim» diýenler bilen kapyr bolup ölenleriň tobasy kabul edilmez! Ine, Biz olar üçin jebir-jepaly azap taýýarlap goýduk.",OK,True
4,Nisa,19,"Eý, iman getirenler! Siziň aýallara zor bilen mirasdar bolmagyňyz halal däldir. Aç-açan erbetlik (zyna we oňa eltýän erbet işleri) etmeýän bolsa, olara beren (galyňyňyzyň) bir bölegini yzyna almak üçin olara zor salmaň. Olar bilen",OK,True
4,Nisa,20,"Bir aýaldan aýrylyp, başga bir aýaly nikalamak isleseňiz, olardan birine (talak beren aýalyňyza) öň (näçe köp galyň) beren bolsaňyz hem ondan (beren zadyňyzdan) hiç zady yzyna almaň! Siz (aýrylyşmaga bahana gözläp) töhmet atyp we (äşgär) günä (işe baş) goşup, heý-de ony yzyna alarsyňyzmy eýsem?",OK,True
4,Nisa,21,"Siz biri-biriňiz bilen hylwatda bolduňyz, (bir ýassyga baş goýduňyz), olar sizden (özleriniň haklaryny gorajakdygyňyz barada) ynamly söz alanlaryndan (soň), siz nädip (galyňyňyzy yzyna) alyp bilersiňiz?!",OK,True
4,Nisa,22,"Geçmişde (nadanlyk döwründe) bolan ýagdaýlar bir tarapa, (emma",OK,True
4,Nisa,23,"(Eý, möminler!) Size (şular bilen nikalaşmak) haram edilendir: ejeleriňiz, gyzlaryňyz, gyz uýalaryňyz, kakaňyzyň aýal doganlary (ejekeleriňiz), daýzalaryňyz, erkek doganyňyzyň gyzlary, aýal doganyňyzyň gyzlary, sizi emdiren süýt eneleriňiz, süýt emşen uýalaryňyz, gaýyneneleriňiz, (jynsy gatnaşykda bolan) aýallaryňyzyň ýany bilen gelen öýüňizdäki öweý gyzlaryňyz. Ýöne (nikalaşyp), heniz jynsy gatnaşykda bolman (aýrylyşan aýallaryňyzyň gyzlary bilen nikalaşmagyňyzda) hiç hili günä ýokdur. Emma öz biliňizden önen (ogullyk alynmadyk) ogullaryňyzyň (aýrylyşan) aýallaryna (öýlenmegiňiz) we iki gyz dogany bir wagtda (nikaňyzda) birleşdirmegiňiz (hem haram edildi). Emma (nadanlyk döwründe öň bolup) geçeni geçdi biliň! (Siz oňa jogapkär dälsiňiz). Takyk, Alla Bagyşlaýjydyr, Rehim-şepagatlydyr.",OK,True
4,Nisa,24,"(Heniz nikada duran) ärli aýallara (öýlenmegiňiz) haramdyr, ýöne (söweşde ýesir düşüp), gol astyňyzda bolan gyrnaklar (muňa) degişli däldir. (Bular) Allanyň size ýazan (anyk hökümleridir). Bulardan başgalary bilen namysyňyzy gorap, zyna etmezlik (şerti bilen) emlägiňizden (galyň töläp) nikalaşmagy talap etmegiňiz size halaldyr. Olardan gören peýdaňyza derek galyňlaryny beriň, bu olaryň hakydyr. Emma (galyň) kesgitlenilenden soň, araňyzda ylalaşyp, (mukdary artdyrmagyňyzda ýa-da kemeltmegiňizde) size bir günä ýokdur. Alla (ähli zady) bilýändir, hikmet eýesidir.",OK,True
4,Nisa,25,"Sizden azat (gyrnak bolmadyk) mömin aýallara öýlenmäge gurby çatmaýanlar, golastlaryndaky mömin ýaş gyrnaklara öýlenip bilerler. Alla siziň imanyňyzyň (derejesini) örän gowy bilýändir. Siz (möminler) biribiriňiz bilen (bir ymmatsyňyz). Bes, namyslaryny goraýan, zyna etmeýän,",OK,True
4,Nisa,26,"Alla size (halaly we haramy) äşgär bildirmek, sizi sizden öň geçen (ýagşylaryň) ýollaryna gönükdirmek we (günäleriňizi bagyşlamak) üçin toba etmegiňizi isleýär. Alla (ähli zady) bilýändir, hikmet eýesidir.",OK,True
4,Nisa,27,"Alla siziň tobaňyzy kabul etmek isleýär, haý-höwesleriniň (haram lezzetiň) yzyna düşenler bolsa siziň uly höwes bilen (bütinleý ýoldan çykmaga) meýil etmegiňizi isleýär.",OK,True
4,Nisa,28,Alla siziň ýüküňizi ýeňilleşdirmek isleýär. (Çünki) ynsan (ýaradylyşy taýdan) juda ejiz ýaradylandyr.,OK,True
4,Nisa,29,"Eý, iman getirenler! Öz araňyzda razyçylykly bolan söwdadan başga (emläkleriňizi nähak ýollar bilen iýmäň (sowmaň)! Özüňize kast etmekden saklanyň! Takyk, Alla size örän Rehim-şepagatlydyr.",OK,True
4,Nisa,30,"Kim duşmançylyk we nähaklyk edip (bu işe baş goşsa), Biz ony tiz (wagtda)",OK,True
4,Nisa,31,"Eger-de siz gadagan edilen uly günälerden saklansaňyz, siziň (beýleki) erbetlikleriňizi (kiçi günäleriňizi) örteris (bagyşlarys) we sizi belent mertebeli ýere salarys.",OK,True
4,Nisa,32,"Allanyň siziň biriňizi beýlekiňizden artyk (etmäge sebäp) eden zatlaryna (bahyl bolup) arzuw edip durmaň! Erkeklere gazanan zatlaryndan nesibeleri bardyr. Aýallara hem gazanan zatlaryndan nesibeleri bardyr. Siz Allanyň pazly-kereminden (özüňize haýyrly bolan zatlary) isläň! Takyk, Alla elmydama ähli zady bilýändir.",OK,True
4,Nisa,33,"Her kim üçin ene-atanyň we (beýleki) ýakyn garyndaşlaryň terekelerinden (paý aljak) mirasdarlara (paý) kesgitledik. Kasam edip, (söz beren) kişileriňiziň hem paýlaryny beriň! Takyk, Alla ähli zada şaýatdyr.",OK,True
4,Nisa,34,"Erkekler aýallaryň hojaýynydyr. (Munuň sebäbi) Allanyň (ynsanlaryň) käbirlerini beýlekilerinden artyk etmegi hem-de (erkekleriň) emläklerinden (galyň tölemek, eklemek ýaly) çykdajylary etmekleridir. Bes, ýagşy zenanlar (Allanyň emrine) boýun egýänlerdir. Olar Allanyň (öz haklaryny) goraýandygy üçin (ärleri ýok wagty namyslaryny) goraýan aýallardyr. Boýun egmezliginden gorkýan aýallaryňyza (ilkibaşda) öwüt beriň, (sözüňizi diňlemese), düşekde ýalňyz galdyryň. (Munuň bilen hem ýola gelmeseler), olary (ýeňiljek) kötekläň! Eger olar size boýun egseler, olara azar bermek üçin başga ýol agtarmaň! Takyk, Alla Belentdir, Beýikdir.",OK,True
4,Nisa,35,"Eger (är-aýalyň) aýrylyşmaklaryndan heder edýän bolsaňyz, onda (olaryň ýanyna) erkegiň maşgalasyndan bir wekil, aýalyň maşgalasyndan hem bir wekil ýollaň! Iki tarap düşünişmek",OK,True
4,Nisa,36,"Alla ybadat ediň, Oňa hiç zady şärik goşmaň! Ene-ata, dogan-garyndaşa, ýetimlere, garyp-gasarlara, ýakyn goňşulara, daş goňşulara, ýol hemraňyza, ýolagça we gol astyňyzdakylara (gulgyrnaklara) örän gowy gatnaşykda boluň! Takyk, Alla tekepbir we öwünjeň kişini halamaz.",OK,True
4,Nisa,37,"(Olar) gysgançlyk edýän, ynsanlary gysgançlyga ündeýän we Allanyň pazlykereminden özlerine berlen nygmatlary gizleýän kişilerdir. Biz (beýle) kapyrlara ryswa ediji azap taýýarlap goýduk.",OK,True
4,Nisa,38,"Olar Alla we ahyret gününe iman getirmeýärler, emläklerini ynsanlaryň gözi üçin sarp edýärler. Kimiň ýoldaşy şeýtan bolsa, ol nähili erbet ýoldaşdyr.",OK,True
4,Nisa,39,"Eger Alla we ahyret gününe ynanyp, Allanyň özlerine beren nygmatlaryndan (Allanyň ýoluna) sarp etseler (erbet) bolarmydy eýsem? Alla olary örän gowy bilýändir.",OK,True
4,Nisa,40,"Alla (bendelerine) zerre ýalyjak hem zulum etmez. (Emma bendesiniň zerre ýalyjak eden) ýagşylygy bar bolsa, ony birnäçe esse artdyrar we Öz tarapyndan oňa uly sylag berer.",OK,True
4,Nisa,41,"(Eý, Muhammet!) Her ymmatdan özlerine şaýat boljak bir (pygamber)",OK,True
4,Nisa,42,"Ine, ol gün dini inkär edip, pygambere garşy çykanlar ýeriň teýine girmek (ýer bilen ýegsan bolmak) islärler. Olar Alladan hiç bir sözi (habary) gizläp bilmezler.",OK,True
4,Nisa,43,"Eý, iman getirenler! Serhoş bolup, we näme diýýäniňizi bilýänçäňiz namaza golaýlaşmaň! Eger iniňiz hapa bolsa, emma ýolagçy hem bolmasaňyz, gusul almazdan (namaz okamaň). Eger hassa, ýolagçy ýa-da aýak ýolundan gelýän bolsaňyz ýa-da aýallaryňyza ýakynlaşyp, gusul almaga suw tapmasaňyz, onda tämiz topraga teýemmum (teýim) edip, arassalanmak niýeti bilen ýüzüňize we elleriňize mesh ediň! Takyk, Alla Ýalkaýjydyr, Bagyşlaýjydyr.",OK,True
4,Nisa,44,"Özlerine kitapdan nesip berlenleriň (edýän işlerini) görmediňmi? Olar (özleriniň hak ýollaryny taşlap), azaşmaklygy satyn alýarlar we siziňem ýoldan çykmagyňyzy isleýärler.",OK,True
4,Nisa,45,Alla siziň duşmanlaryňyzy örän gowy bilýändir. Dost hökmünde Alla ýeterlikdir! Kömekçi hökmünde Alla ýeterlikdir.,OK,True
4,Nisa,46,"Käbir ýahudylar (käbir) sözleriň (manysyny) ýerinden (üýtgedip), dillerini aýnadyp, dine zyýan ýetirmek üçin (pygambere garşy): «Eşitdik we asy bolduk», «Diňle, käşgä, ker bolsaňdyň» «Ragynä» («Biziň çopanymyz)» ýaly (ters manylarda) aýdýarlar. Eger olar: «Eşitdik we boýun egdik», «Diňle we bizi gora» diýselerdi, elbetde, bu özleri üçin haýyrly we has göwnejaý bolardy. Emma inkär edýändikleri üçin Alla olary näletledi. Olaryň (köpüsi ynanmazlar) diňe az (sanlysy) iman getirerler.",OK,True
4,Nisa,47,"Eý, özlerine kitap (Töwrat, Injil) berlenler! Ýüzüňizi-ýeňsäňizi desdeň etmänkäk ýa-da «Ashaby-sebti» («Şenbelik ýaranlaryny») näletleýşimiz ýaly näletlemänkäk, öz ýanyňyzdaky (kitaplary) tassyklamak üçin inderen zadymyza (Kurana) iman getiriň! Allanyň emri hökman amala aşar.",OK,True
4,Nisa,48,"Takyk, Alla özüne şärik goşulmagyny bagyşlamaz. Emma ondan (şärik goşmakdan) başga islän kişisiniň günälerini bagyşlap biler. Kim Alla şärik",OK,True
4,Nisa,49,"Özlerini päk hasaplaýanlary görmediňmi? Ýok, (diňe) Alla islänini päk (günäsiz) yglan eder we olara hurma şäniginiň inçe sapagy ýalyjak hem nähaklyk edilmez.",OK,True
4,Nisa,50,"Seret, Allanyň (adyna) nähili myjabat atýarlar. Bu (töhmetleriniň) özi agyr günä hökmünde (olara artygy bilen) ýeterlikdir!",OK,True
4,Nisa,51,Özlerine kitapdan nesip berlenleri görmediňmi? Olar butlara we taguta (şeýtana) ynanýarlar. Kapyrlar hakda (bolsa): «Olar iman getirenlerden (musulmanlardan) has dogry ýoldadyr» diýýärler.,OK,True
4,Nisa,52,"Ine, olar Allanyň özlerini näletlän kişileridir. Alla kimi näletlese, sen oňa kömekçini hiç haçan tapyp bilmersiň.",OK,True
4,Nisa,53,"Ýa-da olaryň mülkden (hökümdarlykdan) paýlary barmy? Bes (şeýle bolsady), olar ynsanlara bir owuntyk zat hem bermezdiler.",OK,True
4,Nisa,54,Ýa-da olar Allanyň Öz pazlykereminden ynsanlara beren zatlary (nygmatlary) üçin olara göriplik edýärlermi? Biz Ybraýymyň maşgalasyna kitap we hikmet berdik. Olara uly hökümdarlyk bagyş etdik.,OK,True
4,Nisa,55,"Olardan käbiri oňa (pygambere) ynanýar, käbiri bolsa ondan ýüz öwürýär.",OK,True
4,Nisa,56,"Takyk, Biziň aýatlarymyzy inkär edenleri tiz wagtda oda (dowzaha) salarys. Olaryň derileri (hamlary) her gezek (otda) azabyň (awusyny) datmaklary üçin derilerini başga (hamlar bilen) çalşarys. Takyk, Alla Gudraty güýçlüdir, hikmet eýesidir.",OK,True
4,Nisa,57,"(Emma) iman getirip, ýagşy işleri edenleri (bolsa) ebedi galmak üçin aşagyndan derýalar akýan jennetlere ýerleşdireris. Olaryň ol ýerde päkize ýanýoldaşlary bolar. Biz olary (nygmatlardan doly) goýy kölegelerde goýarys.",OK,True
4,Nisa,58,"Takyk, Alla size amanatlary öz eýelerine bermegi, ynsanlaryň arasynda höküm bereniňizde adalat bilen höküm etmegiňizi emir edýär. Alla size munuň bilen nähili ajaýyp öwüt berýär! Alla (ähli zady) eşidýändir, görýändir.",OK,True
4,Nisa,59,"Eý, iman getirenler! Alla boýun boluň! Pygambere we özüňizden bolan (musulman, adalatly) baştutanlaryňyza boýun boluň! Eger Alla we ahyrete ynanýan bolsaňyz, (bir meselede) düşünişmän jedelleşseňiz, Alla (Kurana) we pygambere (hadyslara) ýetiriň (ýüz tutuň)! Bu (siziň üçin) haýyrlydyr we netije taýdan ajaýypdyr.",OK,True
4,Nisa,60,Saňa hem-de senden öň inderilen (kitaplara) ynanýandyklaryny öňe sürenleri görmediňmi?! Olar özlerine taguty inkär etmeklik emir edilse-de onuň (tagutyň) höküm çykarmagyny isleýärler. Şeýtan hem olary (dogry ýoldan) doly azaşdyrmak isleýär.,OK,True
4,Nisa,61,"Olara: «Geliň, Allanyň inderen (Kuranyň hökümlerine) we pygambere (ýüz tutalyň)!» diýlende, mynapyklaryň senden doly ýüz öwürýändiklerini görersiň.",OK,True
4,Nisa,62,"Emma elleri bilen eden etmişleri sebäpli, başlaryna bir bela gelen wagty nähili bolar? Soň olar seniň ýanyňa gelip: «Kasam bolsun! Biz diňe gowulyk etmek we ýaraşdyrmak isledik» diýerler.",OK,True
4,Nisa,63,"Alla olaryň kalplarynda näme bardygyny (gowy) bilýändir. Bes, sen olardan ýüz öwür, (ýöne) olara öwüt ber we olara özleri barada täsir edip biljek sözleri aýt.",OK,True
4,Nisa,64,"Biz her pygamberi Allanyň rugsady bilen (halkyň) olara boýun bolmaklary üçin iberdik. Eger olar (ikiýüzlülik edip), özlerine zulum edip, seniň ýanyňa gelip, günäleriniň geçilmegi üçin Alladan ýalkaw sorasalar, pygamber hem olaryň günäleriniň geçilmegi üçin",OK,True
4,Nisa,65,"Ýok! Seniň Perwerdigäriňe kasam bolsun! Olar öz aralarynda dörän düşünişmezliklerinde höküm etmegiň üçin seni (emin) edip, seniň çykarjak hökümiňi göwünlerine hiç zat getirmezden (kabul edip, saňa) doly boýun bolmasalar iman getirdikleri bolmaz.",OK,True
4,Nisa,66,"Eger-de Biz olara: «Özüňizi öldüriň ýa-da ýurduňyzy terk ediň!» emrini beren bolsadyk, az sanlysyndan galany (köpüsi) muny etmezdi. Eger olar özlerine berlen öwüdi ýerine ýetirsediler, elbetde, özleri üçin haýyrly bolup, (imanlaryny) berkleşdirmekde güýçli (täsir) ederdi.",OK,True
4,Nisa,67,Biz hem olara Öz tarapymyzdan hökman uly sylaglar bererdik.,OK,True
4,Nisa,68,"Olary, elbetde, dogry ýola gönükdirerdik.",OK,True
4,Nisa,69,"Kim Alla we pygambere boýun bolsa, ine, olar Allanyň nygmatlaryna mynasyp bolan pygamberler, syddyklar, şehitler, salyhlar bilen bile bolarlar. Bular nähili",OK,True
4,Nisa,70,Bu pazly-kerem Alladandyr. (Bulara kimiň laýykdygyny) Allanyň bilmegi ýeterlikdir!,OK,True
4,Nisa,71,"Eý, iman getirenler! (Duşmanlaryňyzdan) goranmak üçin hüşgär (taýýar) boluň! Ýagdaýa görä kiçeňräk bölümler halynda ýa-da uly ýygyn görnüşinde hereket ediň!",OK,True
4,Nisa,72,"Kasam bolsun! Siziň araňyzda (söweşe çykmakda) sowuk-sala çemeleşýänler (mynapyklar) hem bardyr. Eger siziň başyňyza (ýeňliş ýaly) bir bela gelse, (olar): «Hernä, Alla meni gorady, men hem olaryň ýanynda bolmadym» diýerler.",OK,True
4,Nisa,73,"Kasam bolsun! Eger size Alladan (ýeňiş we olja ýaly) pazly-kerem geläýse, göýä, siziň bilen öz arasynda dostluk (tanyşlyk) ýok ýaly: «Käşgä, men hem olar bilen bile bolsadym, uly üstünlige (olja) gowşardym (alardym)!» diýer.",OK,True
4,Nisa,74,"Bes, dünýä ýaşaýşynyň deregine ahyreti satanlar Allanyň ýolunda söweşsinler. Kim Allanyň ýolunda söweşip öldürilse (şehit bolsa) ýa-da ýeňiş gazanyp (gazy) bolsa, Biz oňa (tiz wagtda) uly sylag bereris.",OK,True
4,Nisa,75,"(Eýsem) size näme boldy? Siz (näme üçin) Alla ýolunda: «Eý, Perwerdigärimiz! Bizi halky zalym bolan bu şäherden çykar. Bize Öz tarapyňdan hossar iber, Öz ýanyňdan bir medetkär ugrat!» diýip, ýalbarýan bir topar biçäre erkekleri, aýallary we çagalary (goramak) üçin (duşmanlara garşy) söweşmeýärsiňiz?",OK,True
4,Nisa,76,"Iman getirenler Alla ýolunda söweşerler. Kapyrlar bolsa tagutyň (küpüriň) ýolunda söweşerler. Bes, (eý, möminler), hany, şeýtanyň dostlaryna garşy söweşiň! Takyk, şeýtanyň hilesi gowşakdyr.",OK,True
4,Nisa,77,"(Söweşe rugsat berilmezinden öň) özlerine: «Eliňizi (söweşe sebäp boljak zatlardan) çekiň, namazy berjaý ediň, zekat beriň!» diýlen kişileri görmediňmi? Bes, olara söweş parz edilende, olardan käbiri ynsanlardan, Alladan gorkýan ýaly, hatda ondanam beter gopkup: «Eý, Perwerdigärimiz! Näme üçin bize söweşi parz etdiň (ýazdyň)? Bize ýakyn wagta çenli möhlet berseň bolmazmy!» diýdiler. (Olara): «Dünýäniň peýdasy (lezzeti) az (wagtlykdyr), ahyret bolsa, (günäden daş duran) takwalar üçin haýyrdyr we size",OK,True
4,Nisa,78,"Siz nirede, hatda berk galalarda bolsaňyz hem ölüm sizi hökman tapar» diýip aýt. Olara bir ýagşylyk gelip gowşanda: «Bu Alladandyr» diýerler. Özlerine bir erbetlik gelende bolsa: «Bu sen sebäpli» diýerler. Sen (olara): «Hemmesi Alla tarapyndandyr» diýip aýt. Ýöne bu adamlara näme bolýar, aýdylan hiç bir söze düşünmek islemeýärler?",OK,True
4,Nisa,79,"Saňa gelen her bir ýagşylyk Alladandyr. Başyňa gelen her bir erbetlik bolsa, öz (gara) nebsiňdendir. (Eý, Muhammet!) Biz seni (ähli) ynsanlara ilçi edip iberdik. Muňa şaýat hökmünde Alla ýeterlikir!",OK,True
4,Nisa,80,"Kim pygambere boýun bolsa, bes, Alla boýun boldugydyr. (Eger) kimdir biri (tabynlykdan) ýüz öwürse, (sen hem ondan ýüz öwür). Biz seni olaryň üstüne goragçy edip ibermedik (ahyry)!",OK,True
4,Nisa,81,"Olar (mynapyklar): «Tabyn bolduk!» diýerler. Seniň ýanyňdan gidenlerinde bolsa olaryň käbiri gijäniň (tümlüginde) seniň aýdanlaryň tersine hereket ederler. Alla olaryň bu gije guran (hilelerini) ýazyp goýar. Bes, sen olardan ýüz öwür we Alla bil bagla! Saňa wekil (hemaýatkär) hökmünde Alla ýeterlikdir.",OK,True
4,Nisa,82,"Siz (henizem) Kuran hakda doly pikirlenjek dälmisiňiz? Eger ol (Kuran) Alladan başgasyndan gelen bolsady,",OK,True
4,Nisa,83,"Olara (musulmanlaryň) howpsuzlygyna (degişli) ýa-da (olara) gorky salýan bir iş (habar) gelende ony derrew ýaýradýarlar. Emma eger olar bu (habary üçin) pygambere ýada aralaryndaky jogapkär kişilere ýüz tutsadylar, öz aralaryndan ol (habaryň aslyny) çykaryp biljek kişiler (ony anyk) bilerdiler. Eger size Allanyň pazly-keremi we rahmeti bolmasady, az sanlyňyz (bolaýmasa köpiňiz) şeýtana tabyn bolarsyňyz.",OK,True
4,Nisa,84,"Bes, indi Allanyň ýolunda söweş! Sen (beýlekilere däl) diňe özüňe jogapkärsiň! Möminleri hem (söweşe) höweslendir! Belki, Alla kapyrlaryň güýjüni dep eder. Iň güýçli we jezasy iň agyr bolan Alladyr.",OK,True
4,Nisa,85,"Kim ýagşy bir işe şepagat etse (sebäp bolsa), oňa-da (ýagşylykdan) nesip (sogap) bardyr. Kim erbet bir işe sebäp bolsa, oňa hem (şol erbetlikden) nesip (günä) bardyr. Alla ähli zady (görüp duran) şaýatdyr.",OK,True
