surah_number,surah_name,ayah_number,text_latin,text_arabic_script
7,Al-A'raf,140,"(Qalfilhom ukoll Mosc): 'Jaqaw se nfittxilkom alla (ieħor) minflok Alla, meta kien Hu li ppreferiekom fuq il-ħolqien (kollu)",(قالفيلهوم وكولل موسى): 'ياقاو سې نفيتتشيلكوم الله (يهحور) مينفلوك الله، مېتا كيهن هو لي پپرېفېريهكوم فوق يل-حولقيهن (كوللو)
7,Al-A'raf,141,"(U ftakru) meta ħlisniekom minn nies il-Fargħun li kienu jgarrbukom (u jaħqrukom) bl-agħar tbatija, joqtlu s-subien tagħkom filwaqt li jħallu lin-nisa tagħkom ħajjin (imjassrin magħhom). F'dan kien hemm tigrib kbir minn Sidkom",(و فتاكرو) مېتا حليسنيهكوم مينن نيهس يل-فارعون لي كيهنو يگارربوكوم (و ياحقروكوم) بل-اعار تباتييا، يوقتلو س-سوبيهن تاعكوم فيلواقت لي يحاللو لين-نيسا تاعكوم حاييين (يمياسسرين ماعهوم). ف'دان كيهن هېمم تيگريب كبير مينن سيدكوم
7,Al-A'raf,142,"U rfajna għal Mosc (zmien) tletin lejla, u għamilniehom sħaħ b'għaxra (oħra), hekk li (b'kollox) iz-zmien maħsub ta' Sidu kien ta' erbgħin lejla. U Mosc qal lil ħuh Aron: 'Oqgħod minfloki fost niesi, agħmel il-gid (fosthom), u la timxix fit-triq ta' nies il-ħsaral",و رفاينا عال موسى (زميهن) تلېتين لېيلا، و عاميلنيههوم سحاح ب'عاشرا (وحرا)، هېكك لي (ب'كوللوش) يز-زميهن ماحسوب تا' سيدو كيهن تا' ېربعين لېيلا. و موسى قال ليل حوه ارون: 'وقعود مينفلوكي فوست نيهسي، اعمېل يل-گيد (فوستهوم)، و لا تيمشيش فيت-تريق تا' نيهس يل-حسارال
7,Al-A'raf,143,"U meta Mosc gie fiz-zmien maħsub tagħna, u kellmu Sidu, (Mosc) qal: ''Sidi, urini (lilek innifsek), biex inħares lejk. (Alla) qal: S'M'intix se tarani, izda ħares lejn il- muntanja: jekk izzomm f'postha, se tarani.' Izda meta Sidu deher (fis-sebħ tiegħu) lill-muntanja, għamilha frak, u Mosc nxteħet fl-art mitluf minn sensih. U meta ( Mosc). stejqer qal: ''Sebħ lilekt Jiena (sogħbien) dort lejk bl- indiema, u jiena l-ewwel fost dawk li jemmnul",و مېتا موسى گيه فيز-زميهن ماحسوب تاعنا، و كېللمو سيدو، (موسى) قال: ''سيدي، وريني (ليلېك يننيفسېك)، بيهش ينحارېس لېيك. (الله) قال: س'م'ينتيش سې تاراني، يزدا حارېس لېين يل- مونتانيا: يېكك يززومم ف'پوستها، سې تاراني.' يزدا مېتا سيدو دېهېر (فيس-سېبح تيهعو) ليلل-مونتانيا، عاميلها فراك، و موسى نشتېحېت فل-ارت ميتلوف مينن سېنسيه. و مېتا ( موسى). ستېيقېر قال: ''سېبح ليلېكت ييهنا (سوعبيهن) دورت لېيك بل- ينديهما، و ييهنا ل-ېووېل فوست داوك لي يېممنول
7,Al-A'raf,144,"Qal (Alla): la Mosc, Jiena għaziltek fuq in-nies fl- oħra) bil-messaggi tiegħi (li għaddejtlek), u bi kliemi (li Jiena għedilek). Mela ħu (il-gieħ) li tajtek, u kun minn dawk li jizzu ħajri",قال (الله): لا موسى، ييهنا عازيلتېك فوق ين-نيهس فل- وحرا) بيل-مېسساگگي تيهعي (لي عاددېيتلېك)، و بي كليهمي (لي ييهنا عېديلېك). مېلا حو (يل-گيهح) لي تايتېك، و كون مينن داوك لي ييززو حايري
7,Al-A'raf,145,"U ktibnielu fuq kull ħaga, fuq it-twavel, bi twissija u tifsir bir-reqqa ta' kollox, 'Mela ħudhom, (zommhom u ħarishom) bil-qawwa (tiegħek kollha), u amar lil niesek izommu ma' l-aħjar li fihom (dawn it-twavel). Se nurikom (dalwaqt) dar il-ħziena",و كتيبنيهلو فوق كولل حاگا، فوق يت-تواڤېل، بي تويسسييا و تيفسير بير-رېققا تا' كوللوش، 'مېلا حودهوم، (زوممهوم و حاريسهوم) بيل-قاووا (تيهعېك كوللها)، و امار ليل نيهسېك يزوممو ما' ل-احيار لي فيهوم (داون يت-تواڤېل). سې نوريكوم (دالواقت) دار يل-حزيهنا
7,Al-A'raf,146,"Se nbiegħed mis-sinjali tiegħi lil dawk li jitkabbru fuq l-art, mingħajr ħaqq (u ma nħallihomx jifhmuhom; dawk.) li mqar) jekk jaraw. kull sinjal (u miraklu ieħor, xorta waħda) ma jemmnux fih. U jekk jaraw it-triq it-tajba, ma jeħduhiex bi trigfithom), izda jekk jaraw triq il-ħtija, (arahom) jeħduha bi. triqfirhom). Dak għaliex. huma giddbu s-sinjali tagħna, u ma tawx kashom",سې نبيهعېد ميس-سينيالي تيهعي ليل داوك لي ييتكاببرو فوق ل-ارت، مينعاير حاقق (و ما نحالليهومش ييفهموهوم؛ داوك.) لي مقار) يېكك ياراو. كولل سينيال (و ميراكلو يهحور، شورتا واحدا) ما يېممنوش فيه. و يېكك ياراو يت-تريق يت-تايبا، ما يېحدوهيهش بي تريگفيتهوم)، يزدا يېكك ياراو تريق يل-حتييا، (اراهوم) يېحدوها بي. تريقفيرهوم). داك عاليهش. هوما گيددبو س-سينيالي تاعنا، و ما تاوش كاسهوم
7,Al-A'raf,147,"Dawk li jgiddbu s-sinjali tagħna u l-laqgħa ta' (il- Ħajja) l-Oħra (ma' Alla), jistaw fix-xejn l-għemejjel tagħhom. Jaqaw se jitħallsu għajr ta' dak li kienu jagħmlu",داوك لي يگيددبو س-سينيالي تاعنا و ل-لاقعا تا' (يل- حاييا) ل-وحرا (ما' الله)، ييستاو فيش-شېين ل-عېمېييېل تاعهوم. ياقاو سې ييتحاللسو عاير تا' داك لي كيهنو ياعملو
7,Al-A'raf,148,"U nies Mosc, wara (it-tluq tiegħu lejn. il-muntanja), ħadu (b''alla tagħhom) xbieha ta' għogol magħmul mit- tizjin: (tad-deheb u l-fidda) tagħhom, u kien jgħajjat (meta jgħaddi r-riħ minnu). Mela ma rawx li (dan l- għogol) la jkellimhom u lanqas jurihom it-triqz Huma ħaduh (għall-qima tagħhom). u kienu ħziena",و نيهس موسى، وارا (يت-تلوق تيهعو لېين. يل-مونتانيا)، حادو (ب''الله تاعهوم) شبيهها تا' عوگول ماعمول ميت- تيزيين: (تاد-دېهېب و ل-فيددا) تاعهوم، و كيهن يعاييات (مېتا يعاددي ر-ريح ميننو). مېلا ما راوش لي (دان ل- عوگول) لا يكېلليمهوم و لانقاس يوريهوم يت-تريقز هوما حادوه (عالل-قيما تاعهوم). و كيهنو حزيهنا
7,Al-A'raf,149,"U meta nidmu sewwa (minn dak li kienu għamlu), u raw li kienu mitlufin, qalu: 'Jekk Sidna ma' jħennx għalina u jaħfrilna, tassew inkunu fost it-tellifint",و مېتا نيدمو سېووا (مينن داك لي كيهنو عاملو)، و راو لي كيهنو ميتلوفين، قالو: 'يېكك سيدنا ما' يحېننش عالينا و ياحفريلنا، تاسسېو ينكونو فوست يت-تېلليفينت
7,Al-A'raf,150,"Meta Mosc rega' lura għand niesu, mgħaddab u (fl- istess ħin) imnikket (għaliex qiemu l-għogol), qalilhom): Huwa ta' għajb dak li għamiltu fin-nuqqas tiegħi. Jaqaw. ridtu tgħagglu, (kontra) l-amar ta' Sidkom (ur ma flaħtux tistennewni ninzel mill-muntanja) 17 U (fl-għadab tiegħu) rema t-twavel (tal-ligi), qabad ras ħuh, u gibdu lejh. Qal (Aron): SBin ommi, in-nies qisuni dgħajjef (u ma'tawx kasi), u kienu għoddhom qatluni. Mela la tferraħx bija lill-għedewwa: (tagħna), u la tgħoddnix man-nies il- ħziena",مېتا موسى رېگا' لورا عاند نيهسو، معادداب و (فل- يستېسس حين) يمنيككېت (عاليهش قيهمو ل-عوگول)، قاليلهوم): هووا تا' عايب داك لي عاميلتو فين-نوققاس تيهعي. ياقاو. ريدتو تعاگگلو، (كونترا) ل-امار تا' سيدكوم (ور ما فلاحتوش تيستېننېوني نينزېل ميلل-مونتانيا) 17 و (فل-عاداب تيهعو) رېما ت-تواڤېل (تال-ليگي)، قاباد راس حوه، و گيبدو لېيه. قال (ارون): سبين وممي، ين-نيهس قيسوني دعاييېف (و ما'تاوش كاسي)، و كيهنو عوددهوم قاتلوني. مېلا لا تفېرراحش بييا ليلل-عېدېووا: (تاعنا)، و لا تعوددنيش مان-نيهس يل- حزيهنا
7,Al-A'raf,151,"Qal (Mosc): ''Sidi, aħfer lili u lil ħija, u daħħalna fil- ħniena tiegħek. Inti l-Aktar Ħanin fost min iħenn",قال (موسى): ''سيدي، احفېر ليلي و ليل حييا، و داححالنا فيل- حنيهنا تيهعېك. ينتي ل-اكتار حانين فوست مين يحېنن
7,Al-A'raf,152,Tabilħaqq li-dawk li għazlu għalihom l-għogol se jmisshom għadab minn Sidhom u tkasbir fil-ħajja £ (din) id-dinja. Hekk inħallsu lil dawk li jaqilgħu l-gideb,تابيلحاقق لي-داوك لي عازلو عاليهوم ل-عوگول سې يميسسهوم عاداب مينن سيدهوم و تكاسبير فيل-حاييا £ (دين) يد-دينيا. هېكك ينحاللسو ليل داوك لي ياقيلعو ل-گيدېب
7,Al-A'raf,153,"Izda dawk li jagħmlu l-għemejjel ħziena, imbagħad wara jindmu u jemmnu, tabilħaqq li Sidek, wara dan, huwa Kollu Maħfra u Ħanin",يزدا داوك لي ياعملو ل-عېمېييېل حزيهنا، يمباعاد وارا ييندمو و يېممنو، تابيلحاقق لي سيدېك، وارا دان، هووا كوللو ماحفرا و حانين
7,Al-A'raf,154,"U meta l-għadab għadda minn fuq Mosc, (Mosc) ħa t- twavel, u fil-kitba tagħhom kien hemm tmexxija tajba u ħniena għal dawk li jibzgħu minn Sidhom",و مېتا ل-عاداب عاددا مينن فوق موسى، (موسى) حا ت- تواڤېل، و فيل-كيتبا تاعهوم كيهن هېمم تمېششييا تايبا و حنيهنا عال داوك لي ييبزعو مينن سيدهوم
7,Al-A'raf,155,"Mosc (imbagħad) għazel sebgħin ragel minn niesu għal waqt (li fih kellha sseħħ) il-laqgħa magħna, u meta ħadhom it-tregħid (tal-muntanja), qal (Mose): 'Sidi, li kieku ridt, sa minn qabel kont teqred lilhom u lili. Kont forsi se teqridna minħabba dak li (dawn) il-boloh fostna għamlu (meta talbu li jarawk wicc imb'wiccj) Dan ma huwiex għajr it-tigrib tiegħek (/i/na). li bih toħrog mit- triq it-tajba lil min trid, u tqabbad it-triq it-tajba lil-min trid. Inti tħarisnal Mela aħfrilna u ħenn għalina, għaliex Inti l-Aħjar fost dawk li jaħfru",موسى (يمباعاد) عازېل سېبعين راگېل مينن نيهسو عال واقت (لي فيه كېللها سسېحح) يل-لاقعا ماعنا، و مېتا حادهوم يت-ترېعيد (تال-مونتانيا)، قال (موسې): 'سيدي، لي كيهكو ريدت، سا مينن قابېل كونت تېقرېد ليلهوم و ليلي. كونت فورسي سې تېقريدنا مينحاببا داك لي (داون) يل-بولوه فوستنا عاملو (مېتا تالبو لي ياراوك ويكك يمب'ويككي) دان ما هوويهش عاير يت-تيگريب تيهعېك (/ي/نا). لي بيه توحروگ ميت- تريق يت-تايبا ليل مين تريد، و تقابباد يت-تريق يت-تايبا ليل-مين تريد. ينتي تحاريسنال مېلا احفريلنا و حېنن عالينا، عاليهش ينتي ل-احيار فوست داوك لي ياحفرو
7,Al-A'raf,156,"U iktbilna (b'amar tiegħek) dak li-hu tajjeb f'din id- dinja u fl-Oħra. Aħna tabilħaqq dorna lejk (bl-indiema).' Qal (Alla): 'Nolqot bil-kastig tiegħi lil-min irrid, u l- ħniena tiegħi tesa' kollox. Għalhekk se niktibha (b'amar) lil dawk li għandhom il-biza' ta' Alla, dawk li jagħtu l- karita, u dawk li jemmnu fir-Rivelazzjoni tagħna",و يكتبيلنا (ب'امار تيهعېك) داك لي-هو تاييېب ف'دين يد- دينيا و فل-وحرا. احنا تابيلحاقق دورنا لېيك (بل-ينديهما).' قال (الله): 'نولقوت بيل-كاستيگ تيهعي ليل-مين يرريد، و ل- حنيهنا تيهعي تېسا' كوللوش. عالهېكك سې نيكتيبها (ب'امار) ليل داوك لي عاندهوم يل-بيزا' تا' الله، داوك لي ياعتو ل- كاريتا، و داوك لي يېممنو فير-ريڤېلاززيوني تاعنا
7,Al-A'raf,157,"dawk li jimxu wara l-Mibgħut, il-Profeta bla tagħlim, li jsibuh miktub. għandhom fit-Tora u fl-Evangelju, li jamrilhom jagħmlu t-tajjeb, u jzommhom 'il bogħod mill-ħazin, jippermettilhom jieħdu mill-ħwejjeg tajba, u jipprojbilhom il-ħwejjeg ħziena, u jneħħilhom it-toqol tagħhom u l-madmad (tal-ligijiet tqal minħabba l-ħazen tagħhom), li kellhom fughom. U dawk li jemmnuh (li/ Muħammad), li jagħtuh gieħ, li jgħinuh u li jimxu fid- dawl li tnizzel miegħu (il-Qoran), dawk huma r- rebbieħa",داوك لي ييمشو وارا ل-ميبعوت، يل-پروفېتا بلا تاعليم، لي يسيبوه ميكتوب. عاندهوم فيت-تورا و فل-ېڤانگېليو، لي يامريلهوم ياعملو ت-تاييېب، و يزوممهوم 'يل بوعود ميلل-حازين، ييپپېرمېتتيلهوم ييهحدو ميلل-حوېييېگ تايبا، و ييپپرويبيلهوم يل-حوېييېگ حزيهنا، و ينېححيلهوم يت-توقول تاعهوم و ل-مادماد (تال-ليگيييهت تقال مينحاببا ل-حازېن تاعهوم)، لي كېللهوم فوگهوم. و داوك لي يېممنوه (لي/ محمد)، لي ياعتوه گيهح، لي يعينوه و لي ييمشو فيد- داول لي تنيززېل ميهعو (يل-قرآن)، داوك هوما ر- رېببيهحا
7,Al-A'raf,158,"Għid (Muħammad): 'Ja nies, jiena l-Mibgħut ta' Alla għandkom ilkoll, (il-Mibgħut ta') Dak li tiegħu hija s- saltna tas-smewwiet u l-art: ma hemmx alla ħliefu, li jagħti l-ħajja u jagħti l-mewt. Mela emmnu f'Alla u fil- Mibgħut tiegħu, il-Profeta bla tagħlim li jemmen f'Alla u fi Kliemu, u imxu warajh, biex forsi timxu fit-triq it- tajba",عيد (محمد): 'يا نيهس، ييهنا ل-ميبعوت تا' الله عاندكوم يلكولل، (يل-ميبعوت تا') داك لي تيهعو هييا س- سالتنا تاس-سمېوويهت و ل-ارت: ما هېممش الله حليهفو، لي ياعتي ل-حاييا و ياعتي ل-مېوت. مېلا ېممنو ف'الله و فيل- ميبعوت تيهعو، يل-پروفېتا بلا تاعليم لي يېممېن ف'الله و في كليهمو، و يمشو وارايه، بيهش فورسي تيمشو فيت-تريق يت- تايبا
7,Al-A'raf,159,"Fostnies Mosc hemm gemgħa li tmexxi (lil ħaddieħor) bis-sewwa, u bih jagħmlu ħaqq",فوستنيهس موسى هېمم گېمعا لي تمېششي (ليل حادديهحور) بيس-سېووا، و بيه ياعملو حاقق
7,Al-A'raf,160,"U qassamniehom fi tnax-il tribi (ħergin mit-tnax-il tifel ta' Gakobb; tnax-il) gens. U nebbaħna lil Mosc, meta niesu talbuh l-ilma (u għednielu): 'Olqot il-ħagra bil- ħatar tiegħeki' Minnha ħargu tnax-il għajn (ta' l-ilma), hekk li kulħadd kien jaf minn fejn seta' jixrob. U dellilna fuqhom bis-sħab (konrra l-qilla tax-xemx), u. nizzilna fuqhom il-manna (li tidher fis-sigar) u s-summien (u għednielhom): ''Kulu mill-ħwejjeg tajba li tajniekomi' (Izda huma ħaduha kontrina), u ma naqsux lejna, izda kienu qegħdin jonqsu lejhom infushom",و قاسسامنيههوم في تناش-يل تريبي (حېرگين ميت-تناش-يل تيفېل تا' گاكوبب؛ تناش-يل) گېنس. و نېبباحنا ليل موسى، مېتا نيهسو تالبوه ل-يلما (و عېدنيهلو): 'ولقوت يل-حاگرا بيل- حاتار تيهعېكي' ميننها حارگو تناش-يل عاين (تا' ل-يلما)، هېكك لي كولحادد كيهن ياف مينن فېين سېتا' ييشروب. و دېلليلنا فوقهوم بيس-سحاب (كونررا ل-قيللا تاش-شېمش)، و. نيززيلنا فوقهوم يل-ماننا (لي تيدهېر فيس-سيگار) و س-سومميهن (و عېدنيهلهوم): ''كولو ميلل-حوېييېگ تايبا لي تاينيهكومي' (يزدا هوما حادوها كونترينا)، و ما ناقسوش لېينا، يزدا كيهنو قېعدين يونقسو لېيهوم ينفوسهوم
7,Al-A'raf,161,"U (ftakar Muħammad) meta ntqalilhom: 'Għixu f'din il-belt, kulu minnha kemm tixtiequ, u għidu: '(Nitolbu) il-Maħfral' Idħlu mill-bieb (tal-belt) b'ħarsitkom lejn l- art. Aħna naħfrulkom ħtijietkom, u se nzidu sehem dawk li jagħmlu t-tajjeb",و (فتاكار محمد) مېتا نتقاليلهوم: 'عيشو ف'دين يل-بېلت، كولو ميننها كېمم تيشتيهقو، و عيدو: '(نيتولبو) يل-ماحفرال' يدحلو ميلل-بيهب (تال-بېلت) ب'حارسيتكوم لېين ل- ارت. احنا ناحفرولكوم حتيييهتكوم، و سې نزيدو سېهېم داوك لي ياعملو ت-تاييېب
