surah_number,surah_name,ayat_number,text_latin,text_arabic,source_status,publishable
6,Engam,137,"Ine, şeýdip, ol şärikleri (butlary) şärik goşanlaryň köpüsine özleriniň (gyz) perzentlerini öldürmegi gowy (iş) edip görkezdi. (Bu olaryň perzentlerini) heläk etmekleri hem-de (Ybraýym pygamberden gelýän hak) dinlerini bulaşdyryp (bozmaklary) üçin (şeýle görkezildi). Eger Alla islesedi, olar muny edip bilmezdiler. Bes, sen olary toslan ýalanlary bilen ýalňyz goý! 146",ئینە، شەیدیپ، ئول شەریکلەری (بۇتلاری) شەریک گوشانلاریڭ کۆپۈسینە ئۆزلەرینیڭ (گیز) پەرزەنتلەرینی ئۆلدۈرمەگی گووی (ئیش) ئەدیپ گۆرکەزدی۔ (بۇ ئولاریڭ پەرزەنتلەرینی) ھەلەک ئەتمەکلەری ھەم-دە (یبراییم پیگامبەردەن گەلیەن ھاک) دینلەرینی بۇلاشدیریپ (بوزماکلاری) ئۈچین (شەیلە گۆرکەزیلدی)۔ ئەگەر الله ئیسلەسەدی، ئولار مۇنی ئەدیپ بیلمەزدیلەر۔ بەس، سەن ئولاری توسلان یالانلاری بیلەن یالڭیز گوی! 146,OK,True
6,Engam,138,"Olar (şol) batyl düşünjeleri bilen: «Bu (butlara niýetlenilen) mallar bilen ekinler gadagandyr. Olary biziň islänimizden başgasy iýip bilmez. Bular (üstüne) münmek haram bolan mallardyr» diýdiler. Käbir mallar barada hem («Muny Alla emir edýär» diýip), Oňa töhmet atyp, (mallaryň damaklaryny çalanlarynda) Allanyň adyny aýtmaýarlar. Olaryň bu töhmetleri sebäpli, Alla tiz wagtda olaryň jezalaryny berer.",ئولار (شول) باتیل دۈشۈنجەلەری بیلەن: «بۇ (بۇتلارا نییەتلەنیلەن) ماللار بیلەن ئەکینلەر گاداگاندیر۔ ئولاری بیزیڭ ئیسلەنیمیزدەن باشگاسی ئیییپ بیلمەز۔ بۇلار (ئۈستۈنە) مۈنمەک ھارام بولان ماللاردیر» دییدیلەر۔ کەبیر ماللار بارادا ھەم («مۇنی الله ئەمیر ئەدیەر» دیییپ)، ئوڭا تۆھمەت اتیپ، (ماللاریڭ داماکلارینی چالانلاریندا) الله‌ڭ ادینی ایتمایارلار۔ ئولاریڭ بۇ تۆھمەتلەری سەبەپلی، الله تیز واگتدا ئولاریڭ جەزالارینی بەرەر۔,OK,True
6,Engam,139,"Olar (ýene-de): «Bu (käbir) mallaryň göwresindäki (çagalary) diňe erkeklerimiz üçin (halaldyr), maşgalalarymyza bolsa haramdyr. Eger çaga öli (dogulsa)‚ olar (erkekler we aýallar) munda (deň derejede) şärikdirler» diýdiler. Ol (Alla) olaryň bu (halal, haram diýip) ýalňyş hökümleriniň jezasyny berer. Takyk, Ol hikmet eýesidir‚ ähli zady bilýändir.",ئولار (یەنە-دە): «بۇ (کەبیر) ماللاریڭ گۆورەسیندەکی (چاگالاری) دیڭە ئەرکەکلەریمیز ئۈچین (ھالالدیر)، ماشگالالاریمیزا بولسا ھارامدیر۔ ئەگەر چاگا ئۆلی (دوگۇلسا)، ئولار (ئەرکەکلەر وە ایاللار) مۇندا (دەڭ دەرەجەدە) شەریکدیرلەر» دییدیلەر۔ ئول (الله) ئولاریڭ بۇ (ھالال، ھارام دیییپ) یالڭیش ھۆکۈملەرینیڭ جەزاسینی بەرەر۔ تاکیک، ئول ھیکمەت ئەیەسیدیر، ئەھلی زادی بیلیەندیر۔,OK,True
6,Engam,140,"Nadanlyk we düşünjesizlik zerarly (akmaklyk bilen) çagalaryny öldürenler we Allanyň özlerine nesip eden rysgalyny Alla töhmet atyp‚ haram hasaplanlar‚ takyk, (doly) zyýana uçradylar. Olar azaşdylar‚ dogry ýoly-da tapmadylar!",نادانلیک وە دۈشۈنجەسیزلیک زەرارلی (اکماکلیک بیلەن) چاگالارینی ئۆلدۈرەنلەر وە الله‌ڭ ئۆزلەرینە نەسیپ ئەدەن ریسگالینی الله تۆھمەت اتیپ، ھارام ھاساپلانلار، تاکیک، (دولی) زییانا ئۇچرادیلار۔ ئولار ازاشدیلار، دوگری یولی-دا تاپمادیلار!,OK,True
6,Engam,141,Dalbarly-dalbarsyz (üzüm),دالبارلی-دالبارسیز (ئۈزۈم),OK,True
6,Engam,142,"Mallaryň hem (käbiri) ýük daşaýan‚ (käbiriniň ýüňünden we çöpürinden geýim tikilip), düşek (dokalýan) edip (ýaratdy). Allanyň size beren rysgalyndan iýiň‚ ýöne şeýtanyň ädimleriniň (yzyna) düşmäň! Takyk, ol siziň äşgär duşmanyňyzdyr.",ماللاریڭ ھەم (کەبیری) یۈک داشایان، (کەبیرینیڭ یۈڭۈندەن وە چۆپۈریندەن گەییم تیکیلیپ)، دۈشەک (دوکالیان) ئەدیپ (یاراتدی)۔ الله‌ڭ سیزە بەرەن ریسگالیندان ئیییڭ، یۆنە شەیتانیڭ ئەدیملەرینیڭ (یزینا) دۈشمەڭ! تاکیک، ئول سیزیڭ ئەشگەر دۇشمانیڭیزدیر۔,OK,True
6,Engam,143,(Alla) goýundan iki‚ geçiden iki (edip) sekiz jübüt (mal ýaratdy). Sen (olara) aýt: «(Alla) iki erkegini haram etdimi ýa-da iki urkaçysyny? Ýa-da iki urkaçy malyň göwresindäkileri haram etdimi? Eger dogruçyl bolsaňyz‚ bilime (we tejribä) daýanyp habar beriň!».,(الله) گویۇندان ئیکی، گەچیدەن ئیکی (ئەدیپ) سەکیز جۈبۈت (مال یاراتدی)۔ سەن (ئولارا) ایت: «(الله) ئیکی ئەرکەگینی ھارام ئەتدیمی یا-دا ئیکی ئۇرکاچیسینی؟ یا-دا ئیکی ئۇرکاچی مالیڭ گۆورەسیندەکیلەری ھارام ئەتدیمی؟ ئەگەر دوگرۇچیل بولساڭیز، بیلیمە (وە تەجریبە) دایانیپ ھابار بەریڭ!»۔,OK,True
6,Engam,144,(Alla) düýeden iki‚ sygyrdan (hem),(الله) دۈیەدەن ئیکی، سیگیردان (ھەم),OK,True
6,Engam,145,"(Eý, Muhammet!) Aýt: «Maňa wahyý edilenleriň arasynda (Kuranda) bir kişiniň iýýän zatlarynyň arasynda läş‚ damak gan, nejisdigine hiç şübhe bolmadyk doňuz eti ýa-da Alladan başgasynyň adyna damagy çalnan maldan başga haram edilen zat tapmaýaryn. Emma kim çäresiz galsa‚ özgäniň hakyna el gatmazdan hem-de zerurlyk çägini geçmezden bulardan iýip biler». Takyk, seniň Perwerdigäriň Bagyşlaýjydyr, Rehim-şepagatlydyr».",(ئەی، محمد!) ایت: «ماڭا واھیی ئەدیلەنلەریڭ اراسیندا (قرآن‌دا) بیر کیشینیڭ ئیییەن زاتلارینیڭ اراسیندا لەش، داماک گان، نەجیسدیگینە ھیچ شۈبھە بولمادیک دوڭۇز ئەتی یا-دا الله‌دان باشگاسینیڭ ادینا داماگی چالنان مالدان باشگا ھارام ئەدیلەن زات تاپمایارین۔ ئەمما کیم چەرەسیز گالسا، ئۆزگەنیڭ ھاکینا ئەل گاتمازدان ھەم-دە زەرۇرلیک چەگینی گەچمەزدەن بۇلاردان ئیییپ بیلەر»۔ تاکیک، سەنیڭ پەروەردیگەریڭ باگیشلایجیدیر، رەھیم-شەپاگاتلیدیر»۔,OK,True
6,Engam,146,"Biz ýahudylara (goýundan‚ geçiden‚ sygyrdan başga) ähli toýnakly mallary (iýmegi) haram etdik. Sygryň we goýnuň guýruklaryndaky (ýaglaryny we içýäglaryny haram etdik. Ýöne) içegelerde bolan ýa-da süňklere ýapyşan içýaglary (haram etmedik). Hetden aşandyklary üçin olary şeýdip jezalandyrdyk. Takyk, Biz dogruçyldyrys.",بیز یاھۇدیلارا (گویۇندان، گەچیدەن، سیگیردان باشگا) ئەھلی تویناکلی ماللاری (ئییمەگی) ھارام ئەتدیک۔ سیگریڭ وە گوینۇڭ گۇیرۇکلارینداکی (یاگلارینی وە ئیچیەگلارینی ھارام ئەتدیک۔ یۆنە) ئیچەگەلەردە بولان یا-دا سۈڭکلەرە یاپیشان ئیچیاگلاری (ھارام ئەتمەدیک)۔ ھەتدەن اشاندیکلاری ئۈچین ئولاری شەیدیپ جەزالاندیردیک۔ تاکیک، بیز دوگرۇچیلدیریس۔,OK,True
6,Engam,147,Eger olar seni ýalançy hasaplasalar‚ (olara): «Siziň Perwerdigäriňiziň merhemeti giňdir‚ onuň azaby günäkär topardan gaýtarylmaz» diýip aýt.,ئەگەر ئولار سەنی یالانچی ھاساپلاسالار، (ئولارا): «سیزیڭ پەروەردیگەریڭیزیڭ مەرھەمەتی گیڭدیر، ئونۇڭ ازابی گۈنەکەر توپاردان گایتاریلماز» دیییپ ایت۔,OK,True
6,Engam,148,"(Alla) şärik goşanlar: «Eger Alla islesedi‚ bizem‚ ata-babalarymyzam (Alla) şärik goşmazdyk. Hiç bir zady hem (öz-özümizden) haram etmezdik» diýerler. Olardan öňküler hem, tä Biziň azabymyzy dadýançalar, (pygamberlerini) ýalançy hasaplapdylar. Aýt: «Siziň ýanyňyzda (eliňizde) Bize (orta) goýup biljek anyk maglumatyňyz (belli bir deliliňiz) barmy? Siz diňe (ýalňyş) çaklama uýýarsyňyz hem-de diňe ýalan sözleýärsiňiz».",(الله) شەریک گوشانلار: «ئەگەر الله ئیسلەسەدی، بیزەم، اتا-بابالاریمیزام (الله) شەریک گوشمازدیک۔ ھیچ بیر زادی ھەم (ئۆز-ئۆزۈمیزدەن) ھارام ئەتمەزدیک» دییەرلەر۔ ئولاردان ئۆڭکۈلەر ھەم، تە بیزیڭ ازابیمیزی دادیانچالار، (پیگامبەرلەرینی) یالانچی ھاساپلاپدیلار۔ ایت: «سیزیڭ یانیڭیزدا (ئەلیڭیزدە) بیزە (ئورتا) گویۇپ بیلجەک انیک ماگلۇماتیڭیز (بەللی بیر دەلیلیڭیز) بارمی؟ سیز دیڭە (یالڭیش) چاکلاما ئۇییارسیڭیز ھەم-دە دیڭە یالان سۆزلەیەرسیڭیز»۔,OK,True
6,Engam,149,"Aýt: «Iň anyk delil Allanyňkydyr. Eger Ol islesedi, elbetde, siziň hemmäňizi dogry ýola gönükdirerdi».",ایت: «ئیڭ انیک دەلیل الله‌نیڭکیدیر۔ ئەگەر ئول ئیسلەسەدی، ئەلبەتدە، سیزیڭ ھەممەڭیزی دوگری یولا گۆنۈکدیرەردی»۔,OK,True
6,Engam,150,"Aýt: «Hany‚ «Takyk, Alla şuny (ýokarda agzalan sekiz baş haýwany) haram etdi» diýip tassyklaýan şaýatlary getiriň!». Eger olar (ýalan ýere) şaýatlyk etseler‚ sen olar bilen bilelikde şaýatlyk",ایت: «ھانی، «تاکیک، الله شۇنی (یوکاردا اگزالان سەکیز باش ھایوانی) ھارام ئەتدی» دیییپ تاسسیکلایان شایاتلاری گەتیریڭ!»۔ ئەگەر ئولار (یالان یەرە) شایاتلیک ئەتسەلەر، سەن ئولار بیلەن بیلەلیکدە شایاتلیک,OK,True
6,Engam,151,Aýt: «Geliň‚ men size Perwerdigäriňiziň nämeleri haram edendigini okap bereýin: Oňa hiç zady şärik goşmaň‚ ene-ata ýagşylyk ediň‚ mätäçlik duýgusy (gorkusy) bilen çagalaryňyzy öldürmäň. Çünki siziň hem‚ olaryň hem rysgalyny beren Bizdiris! Erbetlikleriň äşgärine-de‚ gizlininede golaýlaşmaň! Allanyň haram eden janyna haksyz ýere kast etmäň! Ine‚ akyl ýetirersiňiz diýip‚ Alla size şulary emir edýär».,ایت: «گەلیڭ، مەن سیزە پەروەردیگەریڭیزیڭ نەمەلەری ھارام ئەدەندیگینی ئوکاپ بەرەیین: ئوڭا ھیچ زادی شەریک گوشماڭ، ئەنە-اتا یاگشیلیک ئەدیڭ، مەتەچلیک دۇیگۇسی (گورکۇسی) بیلەن چاگالاریڭیزی ئۆلدۈرمەڭ۔ چۈنکی سیزیڭ ھەم، ئولاریڭ ھەم ریسگالینی بەرەن بیزدیریس! ئەربەتلیکلەریڭ ئەشگەرینە-دە، گیزلینینەدە گولایلاشماڭ! الله‌ڭ ھارام ئەدەن جانینا ھاکسیز یەرە کاست ئەتمەڭ! ئینە، اکیل یەتیرەرسیڭیز دیییپ، الله سیزە شۇلاری ئەمیر ئەدیەر»۔,OK,True
6,Engam,152,Kämillik ýaşyna ýetýänçä ýetimiň emlägini iň gowy şekilde goraň! Ölçegi‚ çekimi doly we dürs çekiň! Biz hiç kime güýjüniň ýetýäninden artygyny ýüklemeýäris. (Bir söz) sözläniňizde‚ ol garyndaşyňyzam bolsa‚ diňe dogry sözleri (adalaty) sözläň! Alla beren ähtipeýmanyňyza wepaly boluň! Alla bulary siziň pikirlenmegiňiz üçin emir etdi.,کەمیللیک یاشینا یەتیەنچە یەتیمیڭ ئەملەگینی ئیڭ گووی شەکیلدە گوراڭ! ئۆلچەگی، چەکیمی دولی وە دۈرس چەکیڭ! بیز ھیچ کیمە گۈیجۈنیڭ یەتیەنیندەن ارتیگینی یۈکلەمەیەریس۔ (بیر سۆز) سۆزلەنیڭیزدە، ئول گارینداشیڭیزام بولسا، دیڭە دوگری سۆزلەری (ادالاتی) سۆزلەڭ! الله بەرەن ئەھتیپەیمانیڭیزا وەپالی بولۇڭ! الله بۇلاری سیزیڭ پیکیرلەنمەگیڭیز ئۈچین ئەمیر ئەتدی۔,OK,True
6,Engam,153,"Takyk, bu (yslam) Meniň dogry ýolumdyr. Bes, siz (diňe) oňa uýuň, başga (ters) ýollara uýmaň, (ters ýollar) sizi (Allanyň ýolundan) daş düşürer. Alla bulary siziň erbetliklerden saklanmagyňyz üçin emir etdi",تاکیک، بۇ (یسلام) مەنیڭ دوگری یولۇمدیر۔ بەس، سیز (دیڭە) ئوڭا ئۇیۇڭ، باشگا (تەرس) یوللارا ئۇیماڭ، (تەرس یوللار) سیزی (الله‌ڭ یولۇندان) داش دۈشۈرەر۔ الله بۇلاری سیزیڭ ئەربەتلیکلەردەن ساکلانماگیڭیز ئۈچین ئەمیر ئەتدی,OK,True
6,Engam,154,"Soň Biz ýagşy (amal) edenlere (nygmatymyzy) doly bermek, (dini",سوڭ بیز یاگشی (امال) ئەدەنلەرە (نیگماتیمیزی) دولی بەرمەک، (دینی,OK,True
6,Engam,155,"Ine‚ bu kitap (Kuran) Biziň inderen mukaddes kitabymyzdyr. Bes, siz oňa tabyn boluň! Merhemet edilmegiňiz üçin (Kurana) garşy gitmekden çekiniň!",ئینە، بۇ کیتاپ (قرآن) بیزیڭ ئیندەرەن مۇکاددەس کیتابیمیزدیر۔ بەس، سیز ئوڭا تابین بولۇڭ! مەرھەمەت ئەدیلمەگیڭیز ئۈچین (قرآنا) گارشی گیتمەکدەن چەکینیڭ!,OK,True
6,Engam,156,(Biz ol kitaby) siziň: «Bizden öň kitap diňe iki ymmata (ýahudylara we nasranylara) inderildi. Biz bolsa olaryň (bu kitaplary) okaýandyklaryndan bihabardyk» diýmezligiňiz üçin (inderdik).,(بیز ئول کیتابی) سیزیڭ: «بیزدەن ئۆڭ کیتاپ دیڭە ئیکی یمماتا (یاھۇدیلارا وە ناسرانیلارا) ئیندەریلدی۔ بیز بولسا ئولاریڭ (بۇ کیتاپلاری) ئوکایاندیکلاریندان بیھاباردیک» دییمەزلیگیڭیز ئۈچین (ئیندەردیک)۔,OK,True
6,Engam,157,"Ýa-da: «Eger bize-de kitap inderilsedi‚ biz olardan has dogry ýolda bolardyk» diýmezligiňiz üçin (Kurany size inderdik). Bes, ine‚ size hem Perwerdigäriňizden äşgär delil‚ dogry ýol we rahmet gelendir. Allanyň aýatlaryny ýalan hasaplap‚ ynsanlaryň oňa ýönelmegine päsgel berýänden has zalym kim bolup biler? Biziň aýatlarymyzdan ýüz öwrenleri, bu ýüz öwrendikleri sebäpli, Biz olary örän elhenç azap bilen jezalandyrarys.",یا-دا: «ئەگەر بیزە-دە کیتاپ ئیندەریلسەدی، بیز ئولاردان ھاس دوگری یولدا بولاردیک» دییمەزلیگیڭیز ئۈچین (قرآنی سیزە ئیندەردیک)۔ بەس، ئینە، سیزە ھەم پەروەردیگەریڭیزدەن ئەشگەر دەلیل، دوگری یول وە راھمەت گەلەندیر۔ الله‌ڭ ایاتلارینی یالان ھاساپلاپ، ینسانلاریڭ ئوڭا یۆنەلمەگینە پەسگەل بەریەندەن ھاس زالیم کیم بولۇپ بیلەر؟ بیزیڭ ایاتلاریمیزدان یۈز ئۆورەنلەری، بۇ یۈز ئۆورەندیکلەری سەبەپلی، بیز ئولاری ئۆرەن ئەلھەنچ ازاپ بیلەن جەزالاندیراریس۔,OK,True
6,Engam,158,"(Eýsem) olar (imana gelmek üçin), perişdeleriň gelmegine, ýa-da seniň Perwerdigäriň (azabynyň) gelmegine, ýa-da seniň Perwerdigäriň (kyýamat) alamatlarynyň käbiriniň gelmegine garaşýarlarmyka? Seniň Perwerdigäriň alamatlarynyň käbiriniň gelen güni öň iman getirmedik ýa-da iman getiren bolsa-da (sogaply işleri etmän), haýyr gazanmadyk kişilere (ol günki) imany (hiç hili) peýda bermez. Sen (olara): «Garaşyň‚ biz hem garaşýarys» diýip aýt.",(ئەیسەم) ئولار (ئیمانا گەلمەک ئۈچین)، پەریشدەلەریڭ گەلمەگینە، یا-دا سەنیڭ پەروەردیگەریڭ (ازابینیڭ) گەلمەگینە، یا-دا سەنیڭ پەروەردیگەریڭ (قیامت) الاماتلارینیڭ کەبیرینیڭ گەلمەگینە گاراشیارلارمیکا؟ سەنیڭ پەروەردیگەریڭ الاماتلارینیڭ کەبیرینیڭ گەلەن گۈنی ئۆڭ ئیمان گەتیرمەدیک یا-دا ئیمان گەتیرەن بولسا-دا (سوگاپلی ئیشلەری ئەتمەن)، ھاییر گازانمادیک کیشیلەرە (ئول گۈنکی) ئیمانی (ھیچ ھیلی) پەیدا بەرمەز۔ سەن (ئولارا): «گاراشیڭ، بیز ھەم گاراشیاریس» دیییپ ایت۔,OK,True
6,Engam,159,"Dinlerini (ýoýup), dürli toparlara (akymlara) bölünenler bilen seniň hiç hili zadyň (baglanyşygyň) ýokdur. Olara (jeza bermek işi Alla (galandyr). Soň Ol (Alla) olaryň eden işlerini özlerine doly habar berer.",دینلەرینی (یویۇپ)، دۈرلی توپارلارا (اکیملارا) بۆلۈنەنلەر بیلەن سەنیڭ ھیچ ھیلی زادیڭ (باگلانیشیگیڭ) یوکدۇر۔ ئولارا (جەزا بەرمەک ئیشی الله (گالاندیر)۔ سوڭ ئول (الله) ئولاریڭ ئەدەن ئیشلەرینی ئۆزلەرینە دولی ھابار بەرەر۔,OK,True
